name,description,stars,language,forks,url,created_at,updated_at,open_issues,default_branch,contributors_count,commits_count,topics,watchers,size,has_wiki,has_projects,has_issues,has_pages,releases_count,language_detected
cdgco/VestaWebInterface,"PHP interface for VestaCP, providing a beautiful UI, UX, features & integrations.",96,PHP,48,https://github.com/cdgco/VestaWebInterface,2017-11-21 08:04:48+00:00,2024-09-19 01:07:42+00:00,10,master,5,1567,"['vestacp', 'cloudflare', 'php', 'interface', 'control-panel', 'php-interface', 'admin-panel', 'theme']",96,60626,False,True,True,True,13,en
MattGreyDesign/himatt.com,"Portfolio of graphic, UX and type designer Matt Grey",85,SCSS,38,https://github.com/MattGreyDesign/himatt.com,2016-03-19 12:43:17+00:00,2024-09-22 12:33:59+00:00,13,master,4,78,"['portfolio', 'jekyll-website', 'jekyll', 'designer', 'ux-designer', 'ux', 'product', 'design', 'product-designer']",85,38359,False,True,True,False,0,en
Govind783/react-e-commerce-,"a modern e-commerce website with great UI UX built using react with google pay, visa, mastercard and paypal integration",83,JavaScript,39,https://github.com/Govind783/react-e-commerce-,2022-11-25 20:25:55+00:00,2024-10-10 18:38:32+00:00,0,main,1,19,"['react', 'reactjs', 'e-commerce', 'e-commerce-platform', 'e-commerce-website', 'ecommerce-platform', 'ecommerce-store', 'ecommerce-website', 'react-ecommerce']",83,18462,True,True,True,False,0,en
anupam-kumar-krishnan/UI-UX-Resources,"Find all the resources📘📙📕📗  related to UI/UX🎨, Html Templates, Fonts🖋, Icons, Photos Gallery📷, React⚛, Angular🅰, etc.",81,,35,https://github.com/anupam-kumar-krishnan/UI-UX-Resources,2020-09-25 16:39:21+00:00,2024-10-12 07:32:52+00:00,0,master,16,71,"['ui-ux', 'resources', 'html5', 'css3', 'design']",81,527,True,True,True,False,0,en
mutsuyuki/Leaflet.SmoothWheelZoom,Smooth wheel zoom plugin for leaflet. This plugin provide smooth zoom ux like Google map.,79,JavaScript,31,https://github.com/mutsuyuki/Leaflet.SmoothWheelZoom,2018-08-21 10:42:07+00:00,2024-10-10 19:53:51+00:00,10,master,3,14,[],79,24718,True,True,True,True,0,en
nitramr/Draftoola,Open Source UI and UX prototyping tool for designing static and animated layouts.,79,C++,13,https://github.com/nitramr/Draftoola,2017-12-23 14:10:28+00:00,2024-10-11 21:37:23+00:00,4,master,1,86,"['ux-prototyping', 'animated-layouts', 'svg', 'app-ui', 'open-source', 'design-tools', 'pdf', 'vector-graphics', 'ui-prototyping', 'qt5', 'skia-library']",79,581,True,True,True,False,0,en
mittal-parth/personal-portfolio,The only developer portfolio template you'll ever need with modern UI/UX.,77,JavaScript,49,https://github.com/mittal-parth/personal-portfolio,2022-09-17 05:48:51+00:00,2024-10-12 13:00:38+00:00,7,main,14,106,"['html', 'portfolio-website', 'reactjs', 'tailwind-css', 'ui-ux', 'hacktoberfest', 'developer-portfolio', 'developer-portfolio-template', 'framer-motion', 'personal-portfolio', 'personal-website', 'react-icons', 'template', 'hacktoberfest2024']",77,5725,True,True,True,False,0,en
KishanV/Android-Music-Player,"Music Player with Stunning UI/UX, bass, treble, softness tuner Equalizer.",76,Java,35,https://github.com/KishanV/Android-Music-Player,2017-09-17 09:12:26+00:00,2024-08-13 02:49:54+00:00,4,master,1,40,"['music-player', 'softness-tuner-equalizer', 'treble', 'bass', 'android', 'java']",76,29862,True,True,True,False,0,en
sovesove/uxchecklist,"ux project checklist - deprecated, see updated version in the ReadMe file",75,HTML,482,https://github.com/sovesove/uxchecklist,2014-11-26 12:22:00+00:00,2024-02-21 14:11:48+00:00,0,master,2,65,[],75,1299,True,True,False,True,0,en
EttaWallet/EttaWallet,"Simple open-source non-custodial bitcoin/lightning wallet with a strong bias towards usability, accessibility and good UX",73,TypeScript,18,https://github.com/EttaWallet/EttaWallet,2022-06-08 21:57:20+00:00,2024-09-18 07:46:03+00:00,6,next,1,232,"['bitcoin', 'lightning', 'react-native', 'wallet']",73,11882,True,True,True,False,0,en
BioPhoton/css-star-rating,Css Star Rating is a css only star rating lib based on best practice UX/UI methodes. It is written in scss and fully customizable. ,69,SCSS,31,https://github.com/BioPhoton/css-star-rating,2016-11-27 12:50:15+00:00,2024-06-24 18:19:31+00:00,12,master,7,165,[],69,6535,True,True,True,True,3,en
muenzpraeger/eleventy-chirpy-blog-template,Blog template for 11ty based on Chirpy UX,68,Nunjucks,15,https://github.com/muenzpraeger/eleventy-chirpy-blog-template,2021-01-28 07:00:56+00:00,2024-10-06 06:04:07+00:00,6,main,4,20,"['11ty-template', 'tailwindcss', 'rollup']",68,1155,True,False,True,False,1,en
hkxicor/uber-clone-react-native,Uber UI/UX Clone in React Native,67,JavaScript,38,https://github.com/hkxicor/uber-clone-react-native,2017-08-02 05:12:25+00:00,2024-09-11 17:43:36+00:00,2,master,3,30,"['react', 'uber', 'android', 'uber-ui', 'react-native']",67,1234,True,True,True,False,0,en
internetarchive/iaux,Monorepo for Archive.org UX development and prototyping.,66,JavaScript,86,https://github.com/internetarchive/iaux,2019-02-01 01:04:32+00:00,2024-10-10 21:20:02+00:00,228,master,24,834,[],66,36370,True,True,True,True,3,en
ProtonAOSP/android_manifest,"Manifest for ProtonAOSP: a minimal custom Android ROM focused on UI/UX and performance, with a touch of privacy.",63,,28,https://github.com/ProtonAOSP/android_manifest,2020-10-08 07:16:31+00:00,2024-08-26 15:42:16+00:00,15,sc-qpr3,76,623,[],63,352,True,True,True,False,0,en
thivy/azure-openai-js-stream,Azure OpenAI API's streaming capability for real-time AI-generated content! Streaming significantly improves UX in apps like ChatGPT & Bing Chat with real-time responses.,59,TypeScript,16,https://github.com/thivy/azure-openai-js-stream,2023-05-03 06:22:55+00:00,2024-09-12 19:43:36+00:00,3,master,2,13,"['azure-openai', 'nextjs', 'open-ai']",59,2612,True,True,True,False,0,en
dolkensp/HangarXPLOR,HangarXPLOR is a chrome extension that upgrades the UI/UX of the Star Citizen hangar page,58,JavaScript,24,https://github.com/dolkensp/HangarXPLOR,2015-12-06 02:47:53+00:00,2024-10-07 17:47:36+00:00,45,release,3,167,"['starcitizen', 'star-citizen', 'hangar', 'extension', 'chrome', 'chrome-extension']",58,1706,True,True,True,True,50,en
CRivasGomez/flutter-ui-ux-designs,A collection of apps that I developed in Flutter with the purpose of mastering the necessary skills for implementing custom UI/UX designs in Android and iOS.,58,Dart,19,https://github.com/CRivasGomez/flutter-ui-ux-designs,2019-02-17 12:53:25+00:00,2024-08-12 19:45:54+00:00,0,master,1,6,[],58,77641,True,True,True,False,0,en
whitingx/ux-research-asset-management-systems,🗂 Collection of information on current options around UX related research repositories & asset management systems. Curated by 🏢 Merlan Ltd.'s 👤 Rob Whiting.,58,,12,https://github.com/whitingx/ux-research-asset-management-systems,2017-10-31 09:33:57+00:00,2024-09-17 01:16:35+00:00,5,master,10,82,[],58,1177,True,True,True,False,0,en
BrianRuizy/next-notion-portfolio,📙 NEXT.js + Notion driven portfolio template. Seamlessly add content with the awesome UX of Notion. Showcase your work through blog format.,57,JavaScript,15,https://github.com/BrianRuizy/next-notion-portfolio,2023-01-05 07:28:52+00:00,2024-10-05 17:08:26+00:00,1,main,1,23,"['blog', 'javascript', 'notion', 'notion-api', 'portfolio', 'portfolio-website', 'reactjs', 'swiftui', 'tailwindcss', 'template']",57,12846,True,True,True,False,0,en
bmcgonag/quant-ux-docker,Dockerized Quant-UX Prototyping Tool,56,Dockerfile,19,https://github.com/bmcgonag/quant-ux-docker,2022-02-24 14:25:28+00:00,2024-09-20 14:40:33+00:00,5,main,2,12,[],56,28,True,True,True,False,1,en
int128/oauth2cli,"Go package of OAuth 2.0 authorization for command line tools, which allows simple authorization flow for better UX",54,Go,18,https://github.com/int128/oauth2cli,2018-10-03 00:54:24+00:00,2024-10-10 09:43:36+00:00,9,master,4,214,"['golang', 'oauth2', 'cli']",54,333,False,False,True,False,20,en
josharsh/Paper,"Easily scan your documents on the go with Paper. Scan those documents at ease with real-time document detection, multi paged pdfs, optimized and cleaner clicks  from an easy to navigate UX",54,Dart,22,https://github.com/josharsh/Paper,2021-09-26 09:11:05+00:00,2024-10-11 15:21:06+00:00,8,main,2,11,"['flutter', 'app', 'mobile-app', 'scanner', 'ocr', 'sdk']",54,6051,True,True,True,False,0,en
zero-equals-false/awesome-programming-books,"📚 A curated list of awesome programming books (Algorithms and data structures, Artificial intelligence, Software Architecture, Human–computer interaction, Operating Systems, Database Systems, IT Security, Concurrency, Interpreters and Compilers, High-Performance Computing, Distributed Systems, Game Development, Mathematical optimization)",1953,,164,https://github.com/zero-equals-false/awesome-programming-books,2019-04-10 12:23:12+00:00,2024-10-11 13:49:34+00:00,5,master,2,45,"['awesome', 'awesome-list', 'books', 'programming', 'learning-resources']",1953,40,True,True,True,False,0,en
mpatacchiola/deepgaze,"Computer Vision library for human-computer interaction. It implements Head Pose and Gaze Direction Estimation Using Convolutional Neural Networks, Skin Detection through Backprojection, Motion Detection and Tracking, Saliency Map.",1784,Python,477,https://github.com/mpatacchiola/deepgaze,2016-03-08 13:35:01+00:00,2024-10-11 13:12:58+00:00,9,master,10,232,"['convolutional-neural-networks', 'motion-tracking', 'color-detection', 'face-detection', 'skin-detection', 'motion-detection', 'head-pose-estimation', 'human-computer-interaction', 'histogram-comparison', 'histogram-intersection', 'cnn', 'particle-filter', 'saliency-map']",1784,244917,True,True,True,False,0,en
manikandan-ravikiran/HCI_Notes,Notes for Human Computer Interaction course - CS6750 ,67,,52,https://github.com/manikandan-ravikiran/HCI_Notes,2020-05-04 19:05:32+00:00,2024-09-30 04:08:58+00:00,0,master,1,79,"['notes', 'human-computer-interaction', 'georgia-tech', 'exam-practice']",67,96971,True,True,True,False,0,en
ahmetozlu/human_computer_interaction,"Fist, palm and hand detection & tracking for intelligent human-computer interaction game character movement control with OpenCV on Java (Processing sketchbook).",49,Processing,18,https://github.com/ahmetozlu/human_computer_interaction,2017-08-22 20:04:01+00:00,2024-10-04 04:17:31+00:00,0,master,1,17,"['human-computer-interaction', 'human-computer-interacion-game', 'hci', 'intelligent-computer-game', 'processing', 'java', 'opencv', 'computer-vision', 'computer-vision-based-computer-game', 'haar-cascade', 'haar-classifiers', 'haar-features', 'hand-detection', 'palm-detection', 'fist-detection', 'hand-tracking', 'hand-recognition', 'hand-gestures', 'hand-gesture-recognition', 'haar-cascade-classifier']",49,239,True,True,True,False,0,en
acl21/Mouse_Cursor_Control_Handsfree,"This HCI (Human-Computer Interaction) application in Python(3.6) will allow you to control your mouse cursor with your facial movements, works with just your regular webcam. Its hands-free, no wearable hardware or sensors needed.",23,Python,13,https://github.com/acl21/Mouse_Cursor_Control_Handsfree,2018-10-07 13:09:09+00:00,2024-10-04 04:19:26+00:00,5,master,2,20,"['human-computer-interaction', 'mouse-controller', 'facial-landmarks', 'deep-learning']",23,26289,True,True,True,False,0,en
O-Abdelaziz/HCI,Human Computer Interaction (SEN303) - TA Fatma Elsayed,14,JavaScript,16,https://github.com/O-Abdelaziz/HCI,2024-02-19 14:18:51+00:00,2024-05-20 00:29:53+00:00,0,main,17,81,[],14,4865,True,True,True,False,0,en
AUTOMATIC1111/stable-diffusion-webui,Stable Diffusion web UI,141048,Python,26673,https://github.com/AUTOMATIC1111/stable-diffusion-webui,2022-08-22 14:05:26+00:00,2024-10-13 01:27:18+00:00,2302,master,431,7689,"['deep-learning', 'diffusion', 'image-generation', 'image2image', 'img2img', 'text2image', 'txt2img', 'ai', 'ai-art', 'gradio', 'pytorch', 'stable-diffusion', 'torch', 'upscaling', 'web', 'unstable']",141048,36166,True,True,True,False,26,en
storybookjs/storybook,"Storybook is the industry standard workshop for building, documenting, and testing UI components in isolation",84200,TypeScript,9258,https://github.com/storybookjs/storybook,2016-03-18 04:23:44+00:00,2024-10-13 00:26:02+00:00,2068,next,371,63262,"['storybook', 'styleguide', 'testing', 'components', 'webpack', 'ui', 'react', 'vue', 'react-native', 'design-systems', 'javascript', 'angular', 'svelte', 'web-components', 'typescript', 'html', 'vite', 'workshop', 'documentation', 'stories']",84200,895107,False,True,True,False,1441,en
tailwindlabs/tailwindcss,A utility-first CSS framework for rapid UI development.,82449,TypeScript,4166,https://github.com/tailwindlabs/tailwindcss,2017-10-06 14:59:14+00:00,2024-10-13 00:17:33+00:00,81,next,267,5591,"['tailwindcss', 'css', 'css-framework', 'postcss', 'functional-css', 'utility-classes', 'responsive']",82449,106304,False,False,True,False,235,en
ChatGPTNextWeb/ChatGPT-Next-Web,A cross-platform ChatGPT/Gemini UI (Web / PWA / Linux / Win / MacOS). 一键拥有你自己的跨平台 ChatGPT/Gemini 应用。,75634,TypeScript,58886,https://github.com/ChatGPTNextWeb/ChatGPT-Next-Web,2023-03-10 18:27:54+00:00,2024-10-13 01:11:11+00:00,448,main,224,2670,"['chatgpt', 'nextjs', 'vercel', 'webui', 'cross-platform', 'tauri', 'tauri-app', 'react', 'desktop', 'gemini', 'fe', 'gemini-pro', 'gemini-server', 'gemini-ultra', 'ollama', 'groq', 'claude', 'calclaude', 'gpt-4o']",75634,17929,False,True,True,False,71,en
ElemeFE/element,A Vue.js 2.0 UI Toolkit for Web,54117,Vue,14643,https://github.com/ElemeFE/element,2016-09-03 06:19:26+00:00,2024-10-12 21:14:15+00:00,2842,dev,411,4612,"['vue', 'components', 'javascript', 'vue-components', 'ui-kit', 'element-ui', 'vuejs']",54117,93346,True,True,True,True,145,en
jesseduffield/lazygit,simple terminal UI for git commands,51850,Go,1820,https://github.com/jesseduffield/lazygit,2018-05-19 00:53:06+00:00,2024-10-13 01:02:55+00:00,754,master,272,5824,"['cli', 'git', 'terminal']",51850,146867,True,True,True,False,154,en
vuejs/core,"🖖 Vue.js is a progressive, incrementally-adoptable JavaScript framework for building UI on the web.",47188,TypeScript,8254,https://github.com/vuejs/core,2018-06-12 13:49:36+00:00,2024-10-13 01:27:33+00:00,884,main,442,6425,[],47188,30142,False,True,True,False,237,en
oobabooga/text-generation-webui,A Gradio web UI for Large Language Models.,40030,Python,5251,https://github.com/oobabooga/text-generation-webui,2022-12-21 04:17:37+00:00,2024-10-13 00:53:57+00:00,279,main,327,3987,[],40030,28556,True,True,True,False,51,en
tabler/tabler,Tabler is free and open-source HTML Dashboard UI Kit built on Bootstrap,37915,HTML,3956,https://github.com/tabler/tabler,2018-02-01 09:08:59+00:00,2024-10-13 00:59:25+00:00,83,dev,113,2572,"['dashboard', 'html', 'bootstrap', 'sass', 'scss', 'boilerplate-template', 'admin-dashboard', 'dashboard-templates', 'modular', 'dashboards', 'themes', 'jekyll', 'css', 'adminpanel', 'bootstrap4-theme', 'uikit', 'ui-kit', 'bootstrap5', 'sponsors', 'html5']",37915,297272,False,True,True,True,43,en
chakra-ui/chakra-ui,"⚡️ Simple, Modular & Accessible UI Components for your React Applications",37621,TypeScript,3223,https://github.com/chakra-ui/chakra-ui,2019-08-17 14:27:54+00:00,2024-10-12 23:58:30+00:00,10,main,404,9947,"['chakra-ui', 'react', 'uikit', 'react-components', 'accessible', 'a11y', 'wai-aria', 'reactjs', 'dark-mode', 'ui-components', 'ui-library', 'ark-ui', 'design-system', 'component', 'styled', 'css-in-js']",37621,151883,True,True,True,False,3374,en
FlowiseAI/Flowise,Drag & drop UI to build your customized LLM flow,30558,TypeScript,15815,https://github.com/FlowiseAI/Flowise,2023-03-31 12:23:09+00:00,2024-10-13 00:05:05+00:00,384,main,143,2653,"['artificial-intelligence', 'chatgpt', 'large-language-models', 'low-code', 'no-code', 'javascript', 'react', 'typescript', 'langchain', 'llamaindex', 'openai', 'rag', 'chatbot', 'workflow-automation', 'hacktoberfest']",30558,26010,False,True,True,False,53,en
TanStack/table,"🤖 Headless UI for building powerful tables & datagrids for TS/JS -  React-Table, Vue-Table, Solid-Table, Svelte-Table",25056,TypeScript,3074,https://github.com/TanStack/table,2016-10-20 17:25:08+00:00,2024-10-12 22:03:00+00:00,189,main,428,2460,"['react', 'table', 'datagrid', 'datatable', 'grid', 'datagrids', 'hooks', 'sorting', 'filtering', 'grouping', 'pagination', 'reactjs', 'solid', 'solidjs', 'svelte', 'typescript', 'vue', 'javascript', 'sveltejs']",25056,25631,False,False,True,False,263,en
react-native-elements/react-native-elements,Cross-Platform React Native UI Toolkit,25005,MDX,4637,https://github.com/react-native-elements/react-native-elements,2016-09-08 14:21:41+00:00,2024-10-13 00:07:36+00:00,141,next,376,2427,"['ui-components', 'react-native', 'ios', 'android', 'react', 'ui', 'mobile-app', 'hacktoberfest', 'cross-platform', 'hacktoberfest2023']",25005,169971,False,True,True,True,85,en
vbenjs/vue-vben-admin,"A modern vue admin panel built with Vue3, Shadcn UI, Vite, TypeScript, and Monorepo. It's fast!",24710,Vue,6714,https://github.com/vbenjs/vue-vben-admin,2020-07-11 02:29:21+00:00,2024-10-12 16:54:13+00:00,55,main,38,515,"['vue3', 'vite', 'typescript', 'ant-design', 'admin-template', 'tsx', 'vben', 'vite-template', 'vuex', 'vue-router', 'element-plus', 'monorepo', 'naive-ui', 'shadcn-ui']",24710,35492,True,True,True,True,41,en
